video_id,detector_score,n_frames,label
Celeb-synthesis__TalkingFace__SadTalker__id11_0010_test_id09017_I5fFZuGVAvs__48c1e842,0.6639705924317241,32,1
Celeb-synthesis__TalkingFace__SadTalker__id13_0001_test_id00081_xjfPXNgzW6o__cc5a4571,0.7468455638736486,32,1
Celeb-synthesis__TalkingFace__SadTalker__id13_0011_test_id03127_mn_mOy6f4bg__7f9a0353,0.4574118545278907,32,1
Celeb-synthesis__TalkingFace__SadTalker__id13_0014_test_id04232_Ui7YgRJZ8YQ__f5d8175a,0.7045488048058289,26,1
Celeb-synthesis__TalkingFace__SadTalker__id16_0006_test_id07620_l63wBe6oNrw__e34b65a7,0.8507031798362732,25,1
Celeb-synthesis__TalkingFace__SadTalker__id19_0007_test_id01822_wV0Fl0ZN7Vg__395158c2,0.7905562789209427,31,1
Celeb-synthesis__TalkingFace__SadTalker__id23_0001_test_id03862_6W_l9CHyUZg__6bb62c2a,0.23687334277201444,32,1
Celeb-synthesis__TalkingFace__SadTalker__id25_0004_test_id01593_tLFWX-IdAwI__c675a9b2,0.2584234062453796,29,1
Celeb-synthesis__TalkingFace__SadTalker__id27_0008_test_id04119_6S22oDDSe4g__02381c44,0.4625680185854435,32,1
Celeb-synthesis__TalkingFace__SadTalker__id28_0004_test_id06811_ImzUwwYU6SQ__ea2d8f19,0.26720627932809293,32,1
Celeb-synthesis__TalkingFace__SadTalker__id2_0007_test_id03127_QAySEL63CLw__03ef5aa6,0.027503211316170877,29,1
Celeb-synthesis__TalkingFace__SadTalker__id37_0006_test_id06209_a_65cw09BjY__56819129,0.20007918623310547,27,1
Celeb-synthesis__TalkingFace__SadTalker__id39_0006_test_id08696_nWfOgj03gag__75653d8f,0.6363834659568965,32,1
Celeb-synthesis__TalkingFace__SadTalker__id50_0003_test_id03382_NlRnEAJTS3Y__1d0fa42c,0.42211838287335857,27,1
Celeb-synthesis__TalkingFace__SadTalker__id52_0001_test_id05999_nDjFzNd5qNQ__09ca3e40,0.22610057593771704,27,1
Celeb-synthesis__TalkingFace__SadTalker__id54_0002_test_id03981_WtHDD38CbYE__17aa1a91,0.7497520996257663,32,1
Celeb-synthesis__TalkingFace__SadTalker__id57_0009_test_id01333_LI6eLfuTn6I__f10b1e35,0.3504182233892638,29,1
Celeb-synthesis__TalkingFace__SadTalker__id60_0003_test_id07868_G6yM82HVOKI__38ad5563,0.45293062180280685,28,1
Celeb-synthesis__TalkingFace__SadTalker__id8_0001_test_id01460_Es6CkRmkIBY__2255fece,0.3903678437838188,26,1
YouTube-real__00000__5e10c2a6,0.17760685388930142,32,0
YouTube-real__00001__94129e59,0.07184752530883998,32,0
YouTube-real__00005__e68880de,0.1848909049294889,32,0
YouTube-real__00006__11c15a14,0.4148233234882355,32,0
YouTube-real__00008__28dc0846,0.4383802246302366,32,0
YouTube-real__00011__75a0cff7,0.38221010100096464,32,0
YouTube-real__00012__3a81ebd4,0.3562586600892246,32,0
YouTube-real__00013__3f4d1b10,0.32207515509799123,32,0
YouTube-real__00015__ccd8f38b,0.34867363050580025,32,0
YouTube-real__00016__8a41b01a,0.35833010263741016,32,0
YouTube-real__00017__c305fbef,0.5033243335783482,32,0
YouTube-real__00023__e371a1eb,0.33303327299654484,32,0
YouTube-real__00024__21bb6f4b,0.4081179713830352,32,0
YouTube-real__00025__db3eb10e,0.48569072503596544,32,0
YouTube-real__00026__3c44e9f3,0.34042931674048305,32,0
YouTube-real__00027__99be8380,0.42685351613909006,32,0
YouTube-real__00028__a0c7c79c,0.276924307923764,32,0
YouTube-real__00030__1b6e47ad,0.4198598340153694,32,0
YouTube-real__00031__72060a50,0.30631968192756176,32,0
YouTube-real__00032__5808c82b,0.36346662882715464,32,0
YouTube-real__00033__e54bf5b0,0.465226324275136,32,0
YouTube-real__00035__97d80fd9,0.019017541242646985,32,0
YouTube-real__00037__a09736d0,0.35638222470879555,32,0
YouTube-real__00038__9fde613b,0.45860050804913044,32,0
YouTube-real__00041__277d6bef,0.6248252131044865,32,0
YouTube-real__00043__3feb2a5e,0.295284238178283,32,0
YouTube-real__00044__9b1b666f,0.06960034038638696,32,0
YouTube-real__00045__8dd9a58f,0.33649200526997447,32,0
YouTube-real__00046__f25fb607,0.407059146091342,32,0
YouTube-real__00047__ddcd50e0,0.4555206820368767,32,0
YouTube-real__00048__4fd889df,0.3145190989598632,32,0
YouTube-real__00049__fc07b784,0.4831198938190937,32,0
YouTube-real__00050__d005a88f,0.16509580612182617,32,0
YouTube-real__00051__7c950efb,0.4005693793296814,32,0
YouTube-real__00052__6d571b17,0.34219078067690134,32,0
YouTube-real__00053__aa10062c,0.4609508174471557,32,0
YouTube-real__00055__e841059e,0.10661587840877473,32,0
YouTube-real__00057__50c336b0,0.17284319759346545,32,0
YouTube-real__00058__29f03de6,0.29494028026238084,32,0
YouTube-real__00059__817dd5d4,0.6333919502794743,32,0
YouTube-real__00060__7b2828f1,0.2722219442948699,32,0
YouTube-real__00061__072a139e,0.3880813838914037,32,0
YouTube-real__00062__5f3cac2e,0.11062749428674579,32,0
YouTube-real__00063__89546de2,0.42588484194129705,32,0
YouTube-real__00064__25534500,0.23719788785092533,32,0
YouTube-real__00068__86a893bb,0.4806757103651762,32,0
YouTube-real__00069__0ba4fb30,0.3710429184138775,32,0
YouTube-real__00071__cce69df6,0.19985788129270077,32,0
YouTube-real__00072__3c790bf8,0.24839699687436223,32,0
YouTube-real__00073__d03d1650,0.49044339172542095,32,0
YouTube-real__00074__c26b8ab8,0.2340274602174759,32,0
YouTube-real__00075__0ae7a63e,0.48582861572504044,32,0
YouTube-real__00076__257a92ad,0.2610224816016853,32,0
YouTube-real__00078__7fcc5ffb,0.31394245475530624,32,0
YouTube-real__00079__ed2159b2,0.42733844090253115,32,0
YouTube-real__00080__51683885,0.16438116785138845,32,0
YouTube-real__00083__a4b1f59c,0.48233264591544867,32,0
YouTube-real__00085__977be2be,0.3266003434546292,32,0
YouTube-real__00087__f326e141,0.5036290977150202,32,0
YouTube-real__00088__082b4c4c,0.42173807229846716,32,0
YouTube-real__00090__10f688ee,0.4942136313766241,32,0
YouTube-real__00091__68a37a65,0.455450682900846,32,0
YouTube-real__00094__4160a4f5,0.3151976354420185,32,0
YouTube-real__00096__5cc42443,0.4694959232583642,32,0
YouTube-real__00097__34f01da9,0.383400009945035,32,0
YouTube-real__00099__65380240,0.32822282053530216,32,0
YouTube-real__00100__28471f0d,0.3433459852822125,32,0
YouTube-real__00104__06a37790,0.2941942638717592,32,0
YouTube-real__00106__c2af865d,0.45893855206668377,32,0
YouTube-real__00108__70cd3b50,0.4037624904885888,32,0
YouTube-real__00112__99abea57,0.39956650976091623,32,0
YouTube-real__00113__c3b702ab,0.49355823174118996,32,0
YouTube-real__00115__5ebb8093,0.22361797862686217,32,0
YouTube-real__00116__c30eeafc,0.3614544761367142,32,0
YouTube-real__00117__bdf249b7,0.3670186810195446,32,0
YouTube-real__00118__9d087595,0.4522596802562475,32,0
YouTube-real__00119__e4f2f08c,0.46926678624004126,32,0
YouTube-real__00121__15f8d3f7,0.3525958666577935,32,0
YouTube-real__00122__bb05a29b,0.5312320981174707,32,0
YouTube-real__00123__90f3671c,0.3525669425725937,32,0
YouTube-real__00124__10aa7687,0.4386648857034743,32,0
YouTube-real__00125__e5eb87b1,0.47353818267583847,32,0
YouTube-real__00127__3264da78,0.2546912906691432,32,0
YouTube-real__00129__572e2c73,0.22408082662150264,32,0
YouTube-real__00131__070a3ab1,0.2020824127830565,32,0
YouTube-real__00133__a93670e2,0.34115954395383596,32,0
YouTube-real__00134__d5e585d9,0.4609044874086976,32,0
YouTube-real__00135__255b0e64,0.5202156938612461,32,0
YouTube-real__00136__8fcc69b3,0.2116177612915635,32,0
YouTube-real__00138__5b8f49e2,0.46566480305045843,32,0
YouTube-real__00139__e7770bb3,0.24263614881783724,32,0
YouTube-real__00140__42111c89,0.4478486916050315,32,0
YouTube-real__00141__7a6b2440,0.2806095741689205,32,0
YouTube-real__00143__a1040d38,0.31963601242750883,32,0
YouTube-real__00144__b7e7cfed,0.44667266961187124,32,0
YouTube-real__00146__85d6bb79,0.29998231725767255,32,0
YouTube-real__00147__320f9c80,0.549578920006752,32,0
YouTube-real__00149__38bf8552,0.2705169948749244,32,0
YouTube-real__00151__fcfd2fdc,0.41737492848187685,32,0
YouTube-real__00153__7b5e6055,0.3424197915010154,32,0
YouTube-real__00157__6f226d5a,0.43817360140383244,32,0
YouTube-real__00158__4c71694b,0.47051486279815435,32,0
YouTube-real__00162__f3fecc3a,0.488546091131866,32,0
YouTube-real__00163__a2bc8a94,0.3688810197636485,32,0
YouTube-real__00164__9b5cf88e,0.4289139062166214,32,0
YouTube-real__00165__3f9f6ba4,0.4731196239590645,32,0
YouTube-real__00166__c51d6bde,0.10295450431294739,32,0
YouTube-real__00167__272a6fd1,0.3525659954175353,32,0
YouTube-real__00170__5100f184,0.36768185067921877,32,0
YouTube-real__00172__5894f923,0.28103049751371145,32,0
YouTube-real__00174__9cf35370,0.3871755814179778,32,0
YouTube-real__00176__2541ebaa,0.3993981331586838,32,0
YouTube-real__00181__1669ed2f,0.4512832360342145,32,0
YouTube-real__00182__1a9e3389,0.5075629716739058,32,0
YouTube-real__00183__c06a5d03,0.2953186840750277,32,0
YouTube-real__00184__de20d94a,0.22627522191032767,32,0
YouTube-real__00185__f8ead19f,0.44052169751375914,32,0
YouTube-real__00186__ca42bb19,0.3315585656091571,32,0
YouTube-real__00188__1dfcd8c6,0.31279542250558734,32,0
YouTube-real__00189__1413f3c4,0.2692142112646252,32,0
YouTube-real__00191__f212fe17,0.4076094077900052,32,0
YouTube-real__00192__40a2635f,0.1640858481405303,32,0
YouTube-real__00193__244ee452,0.5289663644507527,32,0
YouTube-real__00194__b4e07ea5,0.433459690771997,32,0
YouTube-real__00196__a95352ad,0.0841464219847694,32,0
YouTube-real__00199__6d337691,0.36450814455747604,32,0
YouTube-real__00201__4a381149,0.5147187821567059,32,0
YouTube-real__00202__8d69b06d,0.7004654631018639,32,0
YouTube-real__00203__13a46be8,0.4602676257491112,32,0
YouTube-real__00204__52004e3b,0.5382357118651271,32,0
YouTube-real__00205__7e19abde,0.18296125414781272,32,0
YouTube-real__00206__5a5fdf70,0.4339138576760888,32,0
YouTube-real__00207__44d1e320,0.4516317205769675,21,0
YouTube-real__00209__8f67994d,0.3242420474998653,32,0
YouTube-real__00210__180dbb4a,0.19541426072828472,32,0
YouTube-real__00211__99b3551d,0.3319965838454664,32,0
YouTube-real__00212__a9232d2e,0.45221511740237474,32,0
YouTube-real__00213__b52f3036,0.25389939034357667,32,0
YouTube-real__00214__25dcc0b1,0.42122273752465844,32,0
YouTube-real__00215__e09120fc,0.30708485981449485,32,0
YouTube-real__00218__b37c7665,0.48974054027348757,32,0
YouTube-real__00219__142de838,0.1562287649139762,32,0
YouTube-real__00222__7743d1ea,0.41094046737998724,32,0
YouTube-real__00223__600bf6c4,0.17964211362414062,32,0
YouTube-real__00225__88138c5b,0.3738662973046303,32,0
YouTube-real__00226__712b6779,0.40981778874993324,32,0
YouTube-real__00227__ad8ab050,0.4523296607658267,32,0
YouTube-real__00228__d50177f3,0.4492560178041458,32,0
YouTube-real__00229__72a9c587,0.41639493871480227,32,0
YouTube-real__00230__35a17f52,0.3972351225093007,32,0
YouTube-real__00231__580f5e23,0.35669183917343616,32,0
YouTube-real__00232__b34c4a44,0.3386688996106386,32,0
YouTube-real__00233__3d23bf8d,0.33028619550168514,32,0
YouTube-real__00235__08165908,0.28492711624130607,32,0
YouTube-real__00236__c5c3da48,0.4675164148211479,32,0
YouTube-real__00237__aaeb197a,0.3145586154423654,32,0
YouTube-real__00238__559c7888,0.38430079258978367,32,0
YouTube-real__00239__1cbd5fb4,0.380413968116045,32,0
YouTube-real__00240__656faf6d,0.23167320457287133,32,0
YouTube-real__00241__65558a5a,0.47790302988141775,32,0
YouTube-real__00242__81fa9322,0.3059160686098039,32,0
YouTube-real__00244__68f8105b,0.4558202438056469,32,0
YouTube-real__00245__fb7f3aeb,0.3487704433500767,32,0
YouTube-real__00246__bc0e9215,0.3901926726102829,32,0
YouTube-real__00247__bafef148,0.43672843370586634,32,0
YouTube-real__00249__6229394d,0.5085975797846913,32,0
YouTube-real__00253__3e62ae98,0.3501800671219826,32,0
YouTube-real__00254__fb953dce,0.26980452612042427,32,0
YouTube-real__00255__e1eeab9f,0.4423706326633692,32,0
YouTube-real__00257__8805be53,0.3277359129860997,32,0
YouTube-real__00258__bd14c027,0.5017718151211739,32,0
YouTube-real__00259__d5183b8c,0.38527067843824625,32,0
YouTube-real__00260__c283544b,0.1577829527668655,32,0
YouTube-real__00261__10d485b1,0.31865733303129673,32,0
YouTube-real__00263__06a11c4b,0.4279865473508835,32,0
YouTube-real__00264__742b463d,0.35544685390777886,32,0
YouTube-real__00266__dcaa5381,0.2825733374338597,32,0
YouTube-real__00269__8f759e63,0.3584485580213368,32,0
YouTube-real__00271__913c0e25,0.41170239448547363,32,0
YouTube-real__00273__605ccac8,0.2892277045175433,32,0
YouTube-real__00274__31f29b02,0.4531134720891714,32,0
YouTube-real__00275__c58c1091,0.22261123009957373,32,0
YouTube-real__00276__9a515823,0.4587417533621192,32,0
YouTube-real__00277__3ea46f7a,0.45009166095405817,32,0
YouTube-real__00279__02025645,0.4257616149261594,32,0
YouTube-real__00280__754b5085,0.3992227567359805,32,0
YouTube-real__00284__789c2f97,0.38814442371949553,32,0
YouTube-real__00285__52a37262,0.38001592736691236,32,0
YouTube-real__00286__8f69328e,0.34157099574804306,32,0
YouTube-real__00287__fc4b8832,0.13597421010490507,32,0
YouTube-real__00288__f999c0a9,0.3759168339893222,32,0
YouTube-real__00289__c94c693d,0.28855700651183724,32,0
YouTube-real__00290__7ac8edda,0.36444662138819695,32,0
YouTube-real__00291__3b395670,0.43408842477947474,32,0
YouTube-real__00293__e8dac697,0.27473806007765234,32,0
YouTube-real__00294__a3f90dd1,0.43670570012182,32,0
YouTube-real__00295__62c37f3f,0.39497653115540743,32,0
YouTube-real__00297__5ed0e455,0.330619306769222,32,0
YouTube-real__00298__642f40c0,0.45066392701119184,32,0
YouTube-real__00299__34b4d680,0.22669177176430821,32,0
