frame_path,detector_score,label,video_id
Celeb-synthesis__TalkingFace__IP_LAP__id20_0007_test_id09017_uzmhrmJLNoM__fbf7a888/frame_000022.jpg,0.9975656270980835,1,Celeb-synthesis__TalkingFace__IP_LAP__id20_0007_test_id09017_uzmhrmJLNoM__fbf7a888
Celeb-synthesis__TalkingFace__FLOAT__id53_0002_test_id08392_wCwdWmxtP1U__c2f127ce/frame_000015.jpg,0.9896922707557678,1,Celeb-synthesis__TalkingFace__FLOAT__id53_0002_test_id08392_wCwdWmxtP1U__c2f127ce
Celeb-real__id44_0005__9170560b/frame_000017.jpg,0.434131383895874,0,Celeb-real__id44_0005__9170560b
YouTube-real__00048__4fd889df/frame_000008.jpg,0.3815954327583313,0,YouTube-real__00048__4fd889df
Celeb-synthesis__FaceReenact__FSRT__id50_id56_0007__1fcbdab6/frame_000009.jpg,0.9045094847679138,1,Celeb-synthesis__FaceReenact__FSRT__id50_id56_0007__1fcbdab6
Celeb-synthesis__TalkingFace__IP_LAP__id4_0003_test_id06484_oG2N7E2Pu60__3c126936/frame_000002.jpg,0.7561837434768677,1,Celeb-synthesis__TalkingFace__IP_LAP__id4_0003_test_id06484_oG2N7E2Pu60__3c126936
YouTube-real__00196__a95352ad/frame_000005.jpg,0.08017032593488693,0,YouTube-real__00196__a95352ad
Celeb-synthesis__FaceSwap__Celeb-DF-v2__id38_id20_0000__c9eea163/frame_000012.jpg,0.15429309010505676,1,Celeb-synthesis__FaceSwap__Celeb-DF-v2__id38_id20_0000__c9eea163
Celeb-synthesis__FaceSwap__BlendFace__id34_id29_0005__63148c5f/frame_000021.jpg,0.4273735582828522,1,Celeb-synthesis__FaceSwap__BlendFace__id34_id29_0005__63148c5f
YouTube-real__00113__c3b702ab/frame_000023.jpg,0.5195937156677246,0,YouTube-real__00113__c3b702ab
Celeb-synthesis__FaceSwap__UniFace__id25_id19_0003__8e751245/frame_000023.jpg,0.3990529775619507,1,Celeb-synthesis__FaceSwap__UniFace__id25_id19_0003__8e751245
Celeb-synthesis__TalkingFace__AniTalker__id55_0008_test_id01509_6wp2Lht90Fw__6cfb3a58/frame_000023.jpg,0.8417510390281677,1,Celeb-synthesis__TalkingFace__AniTalker__id55_0008_test_id01509_6wp2Lht90Fw__6cfb3a58
YouTube-real__00100__28471f0d/frame_000004.jpg,0.37303078174591064,0,YouTube-real__00100__28471f0d
Celeb-real__id10_0004__2f2a56d2/frame_000029.jpg,0.24103254079818726,0,Celeb-real__id10_0004__2f2a56d2
Celeb-synthesis__TalkingFace__SadTalker__id50_0003_test_id03382_NlRnEAJTS3Y__1d0fa42c/frame_000024.jpg,0.2196536809206009,1,Celeb-synthesis__TalkingFace__SadTalker__id50_0003_test_id03382_NlRnEAJTS3Y__1d0fa42c
Celeb-synthesis__FaceSwap__GHOST__id24_id23_0009__2bd974c6/frame_000005.jpg,0.291085809469223,1,Celeb-synthesis__FaceSwap__GHOST__id24_id23_0009__2bd974c6
Celeb-synthesis__FaceSwap__MobileFaceSwap__id37_id26_0003__4f3472b6/frame_000017.jpg,0.2838507890701294,1,Celeb-synthesis__FaceSwap__MobileFaceSwap__id37_id26_0003__4f3472b6
Celeb-synthesis__FaceSwap__SimSwap__id38_id23_0009__5a2e1d04/frame_000019.jpg,0.3539699614048004,1,Celeb-synthesis__FaceSwap__SimSwap__id38_id23_0009__5a2e1d04
YouTube-real__00135__255b0e64/frame_000001.jpg,0.5077269077301025,0,YouTube-real__00135__255b0e64
YouTube-real__00214__25dcc0b1/frame_000011.jpg,0.4998484253883362,0,YouTube-real__00214__25dcc0b1
Celeb-synthesis__TalkingFace__EchoMimic__id47_0004_test_id04656_27HyvKOXDjo__ba68f94a/frame_000026.jpg,0.9626736044883728,1,Celeb-synthesis__TalkingFace__EchoMimic__id47_0004_test_id04656_27HyvKOXDjo__ba68f94a
Celeb-synthesis__TalkingFace__EchoMimic__id48_0000_test_id02445_ZX_6RMrTEP0__4c87aef6/frame_000023.jpg,0.8912087082862854,1,Celeb-synthesis__TalkingFace__EchoMimic__id48_0000_test_id02445_ZX_6RMrTEP0__4c87aef6
Celeb-synthesis__FaceSwap__GHOST__id23_id19_0009__b3b6e276/frame_000010.jpg,0.36037784814834595,1,Celeb-synthesis__FaceSwap__GHOST__id23_id19_0009__b3b6e276
Celeb-real__id43_0005__5d8ad40e/frame_000020.jpg,0.45322081446647644,0,Celeb-real__id43_0005__5d8ad40e
Celeb-synthesis__FaceReenact__HyperReenact__id50_id53_0004__6aa45385/frame_000005.jpg,0.823082447052002,1,Celeb-synthesis__FaceReenact__HyperReenact__id50_id53_0004__6aa45385
Celeb-real__id8_0000__bed3475b/frame_000010.jpg,0.42333611845970154,0,Celeb-real__id8_0000__bed3475b
YouTube-real__00083__a4b1f59c/frame_000028.jpg,0.47788166999816895,0,YouTube-real__00083__a4b1f59c
Celeb-real__id58_0005__438712ba/frame_000024.jpg,0.630318820476532,0,Celeb-real__id58_0005__438712ba
Celeb-synthesis__FaceReenact__MCNET__id33_id31_0006__d3b368c7/frame_000000.jpg,0.8826810717582703,1,Celeb-synthesis__FaceReenact__MCNET__id33_id31_0006__d3b368c7
Celeb-real__id56_0006__6cc25ad3/frame_000023.jpg,0.3171834349632263,0,Celeb-real__id56_0006__6cc25ad3
Celeb-synthesis__FaceSwap__Celeb-DF-v2__id38_id20_0000__c9eea163/frame_000007.jpg,0.15675221383571625,1,Celeb-synthesis__FaceSwap__Celeb-DF-v2__id38_id20_0000__c9eea163
Celeb-synthesis__TalkingFace__Real3DPortrait__id34_0001_test_id02317_5moKZXlJTEs__099ebb58/frame_000020.jpg,0.9191849827766418,1,Celeb-synthesis__TalkingFace__Real3DPortrait__id34_0001_test_id02317_5moKZXlJTEs__099ebb58
Celeb-synthesis__FaceReenact__HyperReenact__id22_id23_0001__6311249c/frame_000001.jpg,0.7348247766494751,1,Celeb-synthesis__FaceReenact__HyperReenact__id22_id23_0001__6311249c
Celeb-synthesis__FaceReenact__LivePortrait__id47_id41_0002__b7a4d96a/frame_000018.jpg,0.41400146484375,1,Celeb-synthesis__FaceReenact__LivePortrait__id47_id41_0002__b7a4d96a
Celeb-synthesis__FaceSwap__BlendFace__id27_id26_0008__d82021e1/frame_000022.jpg,0.28058773279190063,1,Celeb-synthesis__FaceSwap__BlendFace__id27_id26_0008__d82021e1
YouTube-real__00274__31f29b02/frame_000011.jpg,0.49554792046546936,0,YouTube-real__00274__31f29b02
YouTube-real__00271__913c0e25/frame_000026.jpg,0.42605456709861755,0,YouTube-real__00271__913c0e25
Celeb-synthesis__FaceSwap__SimSwap__id38_id37_0003__1245acfa/frame_000007.jpg,0.3493767976760864,1,Celeb-synthesis__FaceSwap__SimSwap__id38_id37_0003__1245acfa
Celeb-real__id48_0007__33f7ab98/frame_000009.jpg,0.46288615465164185,0,Celeb-real__id48_0007__33f7ab98
Celeb-synthesis__FaceSwap__GHOST__id53_id56_0002__2a6903c3/frame_000024.jpg,0.32794615626335144,1,Celeb-synthesis__FaceSwap__GHOST__id53_id56_0002__2a6903c3
YouTube-real__00129__572e2c73/frame_000024.jpg,0.18718689680099487,0,YouTube-real__00129__572e2c73
Celeb-synthesis__FaceSwap__UniFace__id45_id47_0004__444dfc0a/frame_000016.jpg,0.27703937888145447,1,Celeb-synthesis__FaceSwap__UniFace__id45_id47_0004__444dfc0a
Celeb-synthesis__FaceSwap__GHOST__id35_id17_0009__2217b5cf/frame_000015.jpg,0.45728322863578796,1,Celeb-synthesis__FaceSwap__GHOST__id35_id17_0009__2217b5cf
Celeb-synthesis__FaceSwap__MobileFaceSwap__id6_id16_0003__2372cb7c/frame_000023.jpg,0.4117042124271393,1,Celeb-synthesis__FaceSwap__MobileFaceSwap__id6_id16_0003__2372cb7c
YouTube-real__00078__7fcc5ffb/frame_000002.jpg,0.3127025067806244,0,YouTube-real__00078__7fcc5ffb
Celeb-real__id52_0003__d335faab/frame_000014.jpg,0.2756868302822113,0,Celeb-real__id52_0003__d335faab
YouTube-real__00186__ca42bb19/frame_000009.jpg,0.21692177653312683,0,YouTube-real__00186__ca42bb19
Celeb-synthesis__FaceReenact__LIA__id16_id1_0000__72abce34/frame_000027.jpg,0.5881249308586121,1,Celeb-synthesis__FaceReenact__LIA__id16_id1_0000__72abce34
Celeb-real__id32_0006__7ae0b544/frame_000031.jpg,0.15125370025634766,0,Celeb-real__id32_0006__7ae0b544
Celeb-synthesis__FaceReenact__FSRT__id31_id33_0009__4c61856d/frame_000028.jpg,0.750624418258667,1,Celeb-synthesis__FaceReenact__FSRT__id31_id33_0009__4c61856d
Celeb-real__id30_0007__e61c37fd/frame_000011.jpg,0.3553406000137329,0,Celeb-real__id30_0007__e61c37fd
Celeb-synthesis__TalkingFace__IP_LAP__id3_0006_test_id03178_FDfJLMr1-_o__fe0b3aa9/frame_000029.jpg,0.5211039185523987,1,Celeb-synthesis__TalkingFace__IP_LAP__id3_0006_test_id03178_FDfJLMr1-_o__fe0b3aa9
Celeb-synthesis__FaceReenact__FSRT__id17_id16_0006__978b075e/frame_000013.jpg,0.5228993892669678,1,Celeb-synthesis__FaceReenact__FSRT__id17_id16_0006__978b075e
Celeb-synthesis__FaceSwap__GHOST__id11_id7_0003__926b1646/frame_000003.jpg,0.32456570863723755,1,Celeb-synthesis__FaceSwap__GHOST__id11_id7_0003__926b1646
YouTube-real__00131__070a3ab1/frame_000025.jpg,0.1832839995622635,0,YouTube-real__00131__070a3ab1
Celeb-synthesis__TalkingFace__AniTalker__id11_0003_test_id02725_37kUrf6RJdw__794ba055/frame_000024.jpg,0.9413183927536011,1,Celeb-synthesis__TalkingFace__AniTalker__id11_0003_test_id02725_37kUrf6RJdw__794ba055
Celeb-synthesis__FaceSwap__BlendFace__id57_id51_0006__7d2990d8/frame_000022.jpg,0.3781750500202179,1,Celeb-synthesis__FaceSwap__BlendFace__id57_id51_0006__7d2990d8
Celeb-synthesis__FaceSwap__UniFace__id6_id16_0000__73c8f6b5/frame_000001.jpg,0.5150030255317688,1,Celeb-synthesis__FaceSwap__UniFace__id6_id16_0000__73c8f6b5
YouTube-real__00193__244ee452/frame_000027.jpg,0.559658944606781,0,YouTube-real__00193__244ee452
Celeb-synthesis__FaceSwap__UniFace__id9_id28_0004__bb7a2b22/frame_000028.jpg,0.3604224622249603,1,Celeb-synthesis__FaceSwap__UniFace__id9_id28_0004__bb7a2b22
YouTube-real__00237__aaeb197a/frame_000005.jpg,0.29754167795181274,0,YouTube-real__00237__aaeb197a
Celeb-synthesis__TalkingFace__AniTalker__id45_0005_test_id03030_jSaAmd-y53U__a163a403/frame_000020.jpg,0.734818696975708,1,Celeb-synthesis__TalkingFace__AniTalker__id45_0005_test_id03030_jSaAmd-y53U__a163a403
Celeb-real__id35_0003__0f298638/frame_000025.jpg,0.029311269521713257,0,Celeb-real__id35_0003__0f298638
YouTube-real__00058__29f03de6/frame_000028.jpg,0.31273066997528076,0,YouTube-real__00058__29f03de6
YouTube-real__00165__3f9f6ba4/frame_000022.jpg,0.47498619556427,0,YouTube-real__00165__3f9f6ba4
Celeb-synthesis__FaceReenact__LIA__id16_id1_0000__72abce34/frame_000001.jpg,0.5233763456344604,1,Celeb-synthesis__FaceReenact__LIA__id16_id1_0000__72abce34
Celeb-synthesis__TalkingFace__IP_LAP__id3_0006_test_id03178_FDfJLMr1-_o__fe0b3aa9/frame_000013.jpg,0.544251561164856,1,Celeb-synthesis__TalkingFace__IP_LAP__id3_0006_test_id03178_FDfJLMr1-_o__fe0b3aa9
Celeb-real__id8_0007__b443b21d/frame_000016.jpg,0.4474818706512451,0,Celeb-real__id8_0007__b443b21d
YouTube-real__00043__3feb2a5e/frame_000022.jpg,0.35364291071891785,0,YouTube-real__00043__3feb2a5e
Celeb-synthesis__FaceReenact__DaGAN__id10_id11_0006__3712bab8/frame_000019.jpg,0.3367103040218353,1,Celeb-synthesis__FaceReenact__DaGAN__id10_id11_0006__3712bab8
Celeb-synthesis__TalkingFace__FLOAT__id53_0002_test_id08392_wCwdWmxtP1U__c2f127ce/frame_000021.jpg,0.8710007071495056,1,Celeb-synthesis__TalkingFace__FLOAT__id53_0002_test_id08392_wCwdWmxtP1U__c2f127ce
Celeb-real__id16_0013__2d0c3b72/frame_000004.jpg,0.05381401628255844,0,Celeb-real__id16_0013__2d0c3b72
Celeb-synthesis__FaceSwap__BlendFace__id21_id33_0007__531793ba/frame_000024.jpg,0.4817112982273102,1,Celeb-synthesis__FaceSwap__BlendFace__id21_id33_0007__531793ba
Celeb-real__id0_0002__9e73ac85/frame_000029.jpg,0.15423761308193207,0,Celeb-real__id0_0002__9e73ac85
YouTube-real__00247__bafef148/frame_000015.jpg,0.40942975878715515,0,YouTube-real__00247__bafef148
Celeb-synthesis__FaceReenact__MCNET__id45_id46_0007__64615aec/frame_000006.jpg,0.9914135932922363,1,Celeb-synthesis__FaceReenact__MCNET__id45_id46_0007__64615aec
Celeb-synthesis__FaceReenact__TPSMM__id33_id21_0005__cb3ccadf/frame_000019.jpg,0.32241833209991455,1,Celeb-synthesis__FaceReenact__TPSMM__id33_id21_0005__cb3ccadf
Celeb-synthesis__FaceSwap__BlendFace__id21_id33_0007__531793ba/frame_000002.jpg,0.3788318932056427,1,Celeb-synthesis__FaceSwap__BlendFace__id21_id33_0007__531793ba
Celeb-real__id54_0001__342a1698/frame_000013.jpg,0.17194266617298126,0,Celeb-real__id54_0001__342a1698
Celeb-synthesis__TalkingFace__SadTalker__id50_0003_test_id03382_NlRnEAJTS3Y__1d0fa42c/frame_000018.jpg,0.3837040662765503,1,Celeb-synthesis__TalkingFace__SadTalker__id50_0003_test_id03382_NlRnEAJTS3Y__1d0fa42c
Celeb-real__id4_0004__f056bf39/frame_000013.jpg,0.32622861862182617,0,Celeb-real__id4_0004__f056bf39
YouTube-real__00118__9d087595/frame_000031.jpg,0.4939340651035309,0,YouTube-real__00118__9d087595
Celeb-real__id41_0007__0653214a/frame_000018.jpg,0.3844151198863983,0,Celeb-real__id41_0007__0653214a
Celeb-synthesis__FaceReenact__FSRT__id9_id21_0001__c5b28789/frame_000015.jpg,0.9691749215126038,1,Celeb-synthesis__FaceReenact__FSRT__id9_id21_0001__c5b28789
YouTube-real__00184__de20d94a/frame_000031.jpg,0.20193222165107727,0,YouTube-real__00184__de20d94a
Celeb-real__id10_0000__9273e8bc/frame_000001.jpg,0.1338341385126114,0,Celeb-real__id10_0000__9273e8bc
Celeb-real__id26_0007__9c43457d/frame_000023.jpg,0.31909000873565674,0,Celeb-real__id26_0007__9c43457d
YouTube-real__00246__bc0e9215/frame_000005.jpg,0.27932384610176086,0,YouTube-real__00246__bc0e9215
Celeb-synthesis__TalkingFace__EDTalk__id32_0001_test_id07620_fx5jKGlv9Ek__4b630f88/frame_000028.jpg,0.9100416898727417,1,Celeb-synthesis__TalkingFace__EDTalk__id32_0001_test_id07620_fx5jKGlv9Ek__4b630f88
Celeb-synthesis__TalkingFace__FLOAT__id3_0002_test_id08552_7kf2EfS9G6Q__37c40363/frame_000001.jpg,0.2574733793735504,1,Celeb-synthesis__TalkingFace__FLOAT__id3_0002_test_id08552_7kf2EfS9G6Q__37c40363
YouTube-real__00011__75a0cff7/frame_000009.jpg,0.39663684368133545,0,YouTube-real__00011__75a0cff7
Celeb-synthesis__TalkingFace__EDTalk__id35_0008_test_id04656_6N_AmGKcdZo__9449d5b6/frame_000025.jpg,0.8713914155960083,1,Celeb-synthesis__TalkingFace__EDTalk__id35_0008_test_id04656_6N_AmGKcdZo__9449d5b6
YouTube-real__00266__dcaa5381/frame_000013.jpg,0.447197288274765,0,YouTube-real__00266__dcaa5381
YouTube-real__00001__94129e59/frame_000006.jpg,0.05399361625313759,0,YouTube-real__00001__94129e59
Celeb-real__id54_0004__3e0ab6d0/frame_000011.jpg,0.26885274052619934,0,Celeb-real__id54_0004__3e0ab6d0
YouTube-real__00028__a0c7c79c/frame_000019.jpg,0.27329427003860474,0,YouTube-real__00028__a0c7c79c
YouTube-real__00052__6d571b17/frame_000004.jpg,0.38897767663002014,0,YouTube-real__00052__6d571b17
YouTube-real__00053__aa10062c/frame_000029.jpg,0.44858455657958984,0,YouTube-real__00053__aa10062c
Celeb-real__id33_0003__933ba904/frame_000006.jpg,0.36502936482429504,0,Celeb-real__id33_0003__933ba904
YouTube-real__00259__d5183b8c/frame_000005.jpg,0.4090246856212616,0,YouTube-real__00259__d5183b8c
YouTube-real__00260__c283544b/frame_000025.jpg,0.1067783311009407,0,YouTube-real__00260__c283544b
Celeb-real__id28_0002__b550bd30/frame_000004.jpg,0.3017875552177429,0,Celeb-real__id28_0002__b550bd30
Celeb-synthesis__TalkingFace__Real3DPortrait__id40_0002_test_id08392_3e5zvNaT-eU__b5053e0f/frame_000015.jpg,0.8304133415222168,1,Celeb-synthesis__TalkingFace__Real3DPortrait__id40_0002_test_id08392_3e5zvNaT-eU__b5053e0f
Celeb-synthesis__TalkingFace__Real3DPortrait__id40_0002_test_id08392_3e5zvNaT-eU__b5053e0f/frame_000012.jpg,0.9363027811050415,1,Celeb-synthesis__TalkingFace__Real3DPortrait__id40_0002_test_id08392_3e5zvNaT-eU__b5053e0f
YouTube-real__00116__c30eeafc/frame_000001.jpg,0.548995316028595,0,YouTube-real__00116__c30eeafc
Celeb-real__id17_0001__a0719102/frame_000020.jpg,0.17484024167060852,0,Celeb-real__id17_0001__a0719102
Celeb-real__id27_0008__200b2d83/frame_000022.jpg,0.23671957850456238,0,Celeb-real__id27_0008__200b2d83
Celeb-synthesis__TalkingFace__AniTalker__id16_0010_test_id07868_6qWwQj0a_uw__5f601772/frame_000010.jpg,0.6172251105308533,1,Celeb-synthesis__TalkingFace__AniTalker__id16_0010_test_id07868_6qWwQj0a_uw__5f601772
Celeb-synthesis__TalkingFace__FLOAT__id38_0006_test_id03041_qyCz5uttaAA__f84231ef/frame_000025.jpg,0.23073290288448334,1,Celeb-synthesis__TalkingFace__FLOAT__id38_0006_test_id03041_qyCz5uttaAA__f84231ef
Celeb-synthesis__TalkingFace__AniTalker__id39_0002_test_id01298_i8N_VPTGLis__f11e15fd/frame_000027.jpg,0.9314396381378174,1,Celeb-synthesis__TalkingFace__AniTalker__id39_0002_test_id01298_i8N_VPTGLis__f11e15fd
Celeb-synthesis__TalkingFace__IP_LAP__id3_0006_test_id03178_FDfJLMr1-_o__fe0b3aa9/frame_000002.jpg,0.5094937682151794,1,Celeb-synthesis__TalkingFace__IP_LAP__id3_0006_test_id03178_FDfJLMr1-_o__fe0b3aa9
Celeb-synthesis__FaceSwap__UniFace__id9_id28_0004__bb7a2b22/frame_000029.jpg,0.267945259809494,1,Celeb-synthesis__FaceSwap__UniFace__id9_id28_0004__bb7a2b22
Celeb-synthesis__FaceReenact__MCNET__id44_id46_0002__55fffb16/frame_000013.jpg,0.9509207010269165,1,Celeb-synthesis__FaceReenact__MCNET__id44_id46_0002__55fffb16
Celeb-synthesis__TalkingFace__IP_LAP__id11_0009_test_id03347_b4wl7nEZ2wE__6b02995e/frame_000007.jpg,0.9821303486824036,1,Celeb-synthesis__TalkingFace__IP_LAP__id11_0009_test_id03347_b4wl7nEZ2wE__6b02995e
Celeb-synthesis__TalkingFace__FLOAT__id58_0004_test_id04536_ofq_mx53rf4__f56fd15f/frame_000012.jpg,0.1993914097547531,1,Celeb-synthesis__TalkingFace__FLOAT__id58_0004_test_id04536_ofq_mx53rf4__f56fd15f
Celeb-real__id10_0002__6a16be4b/frame_000005.jpg,0.1573963165283203,0,Celeb-real__id10_0002__6a16be4b
Celeb-real__id25_0009__c9831009/frame_000004.jpg,0.5551165342330933,0,Celeb-real__id25_0009__c9831009
Celeb-synthesis__TalkingFace__SadTalker__id37_0006_test_id06209_a_65cw09BjY__56819129/frame_000010.jpg,0.39771029353141785,1,Celeb-synthesis__TalkingFace__SadTalker__id37_0006_test_id06209_a_65cw09BjY__56819129
Celeb-synthesis__FaceSwap__GHOST__id45_id41_0000__51ee4227/frame_000006.jpg,0.10581222921609879,1,Celeb-synthesis__FaceSwap__GHOST__id45_id41_0000__51ee4227
Celeb-synthesis__TalkingFace__EDTalk__id24_0002_test_id01228_SJQOZPMPSSg__56304908/frame_000012.jpg,0.20022574067115784,1,Celeb-synthesis__TalkingFace__EDTalk__id24_0002_test_id01228_SJQOZPMPSSg__56304908
Celeb-synthesis__FaceSwap__MobileFaceSwap__id46_id45_0005__7295e6c2/frame_000006.jpg,0.6069530248641968,1,Celeb-synthesis__FaceSwap__MobileFaceSwap__id46_id45_0005__7295e6c2
Celeb-synthesis__FaceSwap__BlendFace__id27_id28_0009__3b5ef7e1/frame_000017.jpg,0.3319823741912842,1,Celeb-synthesis__FaceSwap__BlendFace__id27_id28_0009__3b5ef7e1
YouTube-real__00023__e371a1eb/frame_000004.jpg,0.3549102246761322,0,YouTube-real__00023__e371a1eb
YouTube-real__00172__5894f923/frame_000021.jpg,0.270323246717453,0,YouTube-real__00172__5894f923
Celeb-synthesis__TalkingFace__EchoMimic__id24_0009_test_id01000_f-mjLyC1-4g__3e1aa409/frame_000017.jpg,0.08896132558584213,1,Celeb-synthesis__TalkingFace__EchoMimic__id24_0009_test_id01000_f-mjLyC1-4g__3e1aa409
Celeb-synthesis__FaceReenact__MCNET__id1_id26_0009__f4350343/frame_000001.jpg,0.01703784056007862,1,Celeb-synthesis__FaceReenact__MCNET__id1_id26_0009__f4350343
Celeb-synthesis__FaceSwap__UniFace__id1_id6_0000__86d0e867/frame_000020.jpg,0.20725427567958832,1,Celeb-synthesis__FaceSwap__UniFace__id1_id6_0000__86d0e867
Celeb-synthesis__TalkingFace__SadTalker__id27_0008_test_id04119_6S22oDDSe4g__02381c44/frame_000026.jpg,0.2772763967514038,1,Celeb-synthesis__TalkingFace__SadTalker__id27_0008_test_id04119_6S22oDDSe4g__02381c44
Celeb-synthesis__FaceSwap__SimSwap__id60_id59_0001__07021aa9/frame_000019.jpg,0.317386269569397,1,Celeb-synthesis__FaceSwap__SimSwap__id60_id59_0001__07021aa9
Celeb-real__id55_0000__9e5c7685/frame_000019.jpg,0.4220889210700989,0,Celeb-real__id55_0000__9e5c7685
Celeb-synthesis__FaceReenact__HyperReenact__id4_id2_0004__d1a077c0/frame_000008.jpg,0.9276684522628784,1,Celeb-synthesis__FaceReenact__HyperReenact__id4_id2_0004__d1a077c0
Celeb-real__id59_0006__6eb31efc/frame_000004.jpg,0.3194739520549774,0,Celeb-real__id59_0006__6eb31efc
Celeb-synthesis__FaceSwap__InSwapper__id0_id28_0001__875f15cb/frame_000016.jpg,0.33028656244277954,1,Celeb-synthesis__FaceSwap__InSwapper__id0_id28_0001__875f15cb
Celeb-real__id24_0003__a477989b/frame_000023.jpg,0.4137182831764221,0,Celeb-real__id24_0003__a477989b
YouTube-real__00119__e4f2f08c/frame_000019.jpg,0.4761456251144409,0,YouTube-real__00119__e4f2f08c
Celeb-real__id17_0004__8604701a/frame_000010.jpg,0.12246601283550262,0,Celeb-real__id17_0004__8604701a
Celeb-synthesis__FaceReenact__MCNET__id23_id35_0006__7782fba1/frame_000020.jpg,0.8631202578544617,1,Celeb-synthesis__FaceReenact__MCNET__id23_id35_0006__7782fba1
Celeb-real__id17_0000__0521aab4/frame_000023.jpg,0.4349336326122284,0,Celeb-real__id17_0000__0521aab4
Celeb-real__id19_0007__a1e0f6a6/frame_000017.jpg,0.07643093913793564,0,Celeb-real__id19_0007__a1e0f6a6
Celeb-synthesis__FaceSwap__UniFace__id37_id3_0007__ce1c0e99/frame_000007.jpg,0.24988524615764618,1,Celeb-synthesis__FaceSwap__UniFace__id37_id3_0007__ce1c0e99
Celeb-synthesis__TalkingFace__Real3DPortrait__id52_0005_test_id08392_AiCBF9JW-d8__5b87d047/frame_000008.jpg,0.7078101634979248,1,Celeb-synthesis__TalkingFace__Real3DPortrait__id52_0005_test_id08392_AiCBF9JW-d8__5b87d047
Celeb-synthesis__TalkingFace__FLOAT__id52_0001_test_id08374_FW6ALFdkBfk__5bcde2e2/frame_000008.jpg,0.43168434500694275,1,Celeb-synthesis__TalkingFace__FLOAT__id52_0001_test_id08374_FW6ALFdkBfk__5bcde2e2
Celeb-synthesis__TalkingFace__Real3DPortrait__id34_0001_test_id02317_5moKZXlJTEs__099ebb58/frame_000011.jpg,0.903306782245636,1,Celeb-synthesis__TalkingFace__Real3DPortrait__id34_0001_test_id02317_5moKZXlJTEs__099ebb58
Celeb-real__id22_0001__87f936ab/frame_000022.jpg,0.16503660380840302,0,Celeb-real__id22_0001__87f936ab
Celeb-synthesis__FaceReenact__LIA__id24_id19_0003__a6b7f02a/frame_000019.jpg,0.5973895192146301,1,Celeb-synthesis__FaceReenact__LIA__id24_id19_0003__a6b7f02a
YouTube-real__00218__b37c7665/frame_000018.jpg,0.5045738220214844,0,YouTube-real__00218__b37c7665
Celeb-synthesis__TalkingFace__IP_LAP__id52_0008_test_id02317_U9C74tfLcqc__22508245/frame_000024.jpg,0.89210045337677,1,Celeb-synthesis__TalkingFace__IP_LAP__id52_0008_test_id02317_U9C74tfLcqc__22508245
YouTube-real__00112__99abea57/frame_000018.jpg,0.4077880382537842,0,YouTube-real__00112__99abea57
Celeb-synthesis__FaceSwap__Celeb-DF-v2__id57_id54_0007__e46c63cc/frame_000001.jpg,0.30773597955703735,1,Celeb-synthesis__FaceSwap__Celeb-DF-v2__id57_id54_0007__e46c63cc
Celeb-synthesis__FaceReenact__FSRT__id37_id35_0007__a7eb7a78/frame_000010.jpg,0.7488388419151306,1,Celeb-synthesis__FaceReenact__FSRT__id37_id35_0007__a7eb7a78
Celeb-real__id3_0001__9ceb5ffd/frame_000031.jpg,0.12704777717590332,0,Celeb-real__id3_0001__9ceb5ffd
Celeb-synthesis__TalkingFace__Real3DPortrait__id50_0003_test_id03382_NlRnEAJTS3Y__1fb1ed1b/frame_000005.jpg,0.8138719201087952,1,Celeb-synthesis__TalkingFace__Real3DPortrait__id50_0003_test_id03382_NlRnEAJTS3Y__1fb1ed1b
Celeb-synthesis__TalkingFace__Real3DPortrait__id40_0002_test_id08392_3e5zvNaT-eU__b5053e0f/frame_000010.jpg,0.8548136949539185,1,Celeb-synthesis__TalkingFace__Real3DPortrait__id40_0002_test_id08392_3e5zvNaT-eU__b5053e0f
YouTube-real__00264__742b463d/frame_000016.jpg,0.3923265039920807,0,YouTube-real__00264__742b463d
Celeb-real__id30_0005__d961a547/frame_000009.jpg,0.36342450976371765,0,Celeb-real__id30_0005__d961a547
YouTube-real__00012__3a81ebd4/frame_000024.jpg,0.3995797336101532,0,YouTube-real__00012__3a81ebd4
Celeb-synthesis__TalkingFace__SadTalker__id27_0008_test_id04119_6S22oDDSe4g__02381c44/frame_000010.jpg,0.5637387037277222,1,Celeb-synthesis__TalkingFace__SadTalker__id27_0008_test_id04119_6S22oDDSe4g__02381c44
Celeb-synthesis__FaceSwap__BlendFace__id28_id32_0002__520212f0/frame_000027.jpg,0.3309776484966278,1,Celeb-synthesis__FaceSwap__BlendFace__id28_id32_0002__520212f0
Celeb-synthesis__TalkingFace__Real3DPortrait__id29_0007_test_id04253_5HYtpHHpsE0__4d4e4a7f/frame_000020.jpg,0.9218279123306274,1,Celeb-synthesis__TalkingFace__Real3DPortrait__id29_0007_test_id04253_5HYtpHHpsE0__4d4e4a7f
Celeb-real__id59_0008__fca27ab6/frame_000030.jpg,0.11487388610839844,0,Celeb-real__id59_0008__fca27ab6
Celeb-synthesis__FaceReenact__DaGAN__id4_id30_0000__e5f244df/frame_000013.jpg,0.9086784720420837,1,Celeb-synthesis__FaceReenact__DaGAN__id4_id30_0000__e5f244df
YouTube-real__00059__817dd5d4/frame_000017.jpg,0.5750702023506165,0,YouTube-real__00059__817dd5d4
